dest,fl_month,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay,cancelled
ACK,10,-1.4722222222222223,2.6666666666666665,0.4583333333333333,3.75,4.611111111111111,0.0,0.08333333333333333
ACT,1,0.71875,2.1919642857142856,0.8973214285714286,2.5848214285714284,0.19642857142857142,0.0,0.004464285714285714
ACT,2,3.0285714285714285,1.4666666666666666,1.6666666666666667,3.0238095238095237,1.519047619047619,0.0,0.01904761904761905
ACT,3,0.5588235294117647,2.30672268907563,0.5126050420168067,1.3781512605042017,1.050420168067227,0.0,0.025210084033613446
ACT,4,3.9763513513513513,2.222972972972973,1.8885135135135136,2.9054054054054053,0.902027027027027,0.0,0.04054054054054054
ACT,5,5.793313069908814,2.2036474164133737,1.4012158054711246,5.231003039513678,0.4072948328267477,0.0,0.06990881458966565
ACT,6,5.219135802469136,3.009259259259259,1.6419753086419753,3.1018518518518516,0.2006172839506173,0.0,0.04938271604938271
ACT,7,12.19076923076923,4.901538461538461,1.4646153846153847,6.664615384615384,0.8276923076923077,0.04923076923076923,0.04923076923076923
ACT,8,0.9717868338557993,1.6175548589341693,0.6614420062695925,2.3072100313479624,0.3072100313479624,0.0,0.018808777429467086
ACT,9,-2.9892857142857143,0.5821428571428572,0.7535714285714286,1.6107142857142858,0.15714285714285714,0.0,0.03571428571428571
ACT,10,4.215753424657534,2.2739726027397262,1.393835616438356,2.9760273972602738,2.462328767123288,0.0,0.0273972602739726
ACT,11,1.4125874125874125,2.6538461538461537,0.583916083916084,3.486013986013986,0.7902097902097902,0.0,0.01048951048951049
ACT,12,2.906015037593985,4.353383458646617,0.7894736842105263,3.6240601503759398,0.18796992481203006,0.0,0.015037593984962405
ACV,1,15.29646017699115,12.079646017699115,1.8761061946902655,9.234513274336283,0.3053097345132743,0.0,0.0752212389380531
ACV,2,9.551020408163266,8.591836734693878,1.1785714285714286,6.775510204081633,0.8214285714285714,0.0,0.04081632653061224
ACV,3,16.857142857142858,15.03225806451613,1.2811059907834101,9.036866359447005,0.16589861751152074,0.0,0.05069124423963134
ACV,4,-4.6380952380952385,1.019047619047619,1.5952380952380953,4.261904761904762,0.0,0.0,0.01904761904761905
ACV,5,4.954545454545454,8.536363636363637,0.6681818181818182,5.790909090909091,0.0,0.0,0.031818181818181815
ACV,6,12.018987341772151,9.731012658227849,1.9145569620253164,7.5094936708860756,1.3259493670886076,0.0,0.02531645569620253
ACV,7,7.788690476190476,2.2976190476190474,1.9285714285714286,9.494047619047619,2.449404761904762,0.0,0.05952380952380952
ACV,8,8.572164948453608,7.322164948453608,1.615979381443299,6.036082474226804,1.0335051546391754,0.0,0.03608247422680412
ACV,9,14.078947368421053,8.730263157894736,0.7105263157894737,10.118421052631579,1.9605263157894737,0.0,0.05263157894736842
ACV,10,11.355742296918768,3.73109243697479,1.4621848739495797,5.100840336134453,9.971988795518207,0.0,0.036414565826330535
ACV,11,12.546478873239437,9.180281690140845,1.43943661971831,5.419718309859155,5.0647887323943666,0.0,0.08732394366197183
ACV,12,10.291553133514986,5.787465940054496,1.335149863760218,9.91008174386921,1.5286103542234333,0.0,0.02997275204359673
ACY,1,0.8956228956228957,1.6868686868686869,5.08080808080808,2.6734006734006734,0.12794612794612795,0.06565656565656566,0.0
ACY,2,3.3062730627306274,2.5332103321033212,4.422509225092251,3.140221402214022,0.6365313653136532,0.055350553505535055,0.0018450184501845018
ACY,3,-0.07258064516129033,1.5596774193548386,2.4661290322580647,2.6161290322580646,0.31451612903225806,0.025806451612903226,0.012903225806451613
ACY,4,6.594405594405594,1.5664335664335665,9.872377622377622,2.7010489510489513,0.0,0.019230769230769232,0.024475524475524476
ACY,5,10.387914230019494,3.1578947368421053,6.432748538011696,6.964912280701754,0.8518518518518519,0.0,0.005847953216374269
ACY,6,15.458077709611452,1.7361963190184049,10.705521472392638,7.740286298568507,1.1226993865030674,0.0,0.012269938650306749
ACY,7,18.26734693877551,3.0775510204081633,10.4,8.773469387755101,2.326530612244898,0.0,0.026530612244897958
ACY,8,18.973577235772357,2.502032520325203,12.739837398373984,8.520325203252032,1.2682926829268293,0.12398373983739837,0.028455284552845527
ACY,9,2.119914346895075,2.468950749464668,5.117773019271948,2.2655246252676657,0.16274089935760172,0.014989293361884369,0.032119914346895075
ACY,10,-2.4380341880341883,2.235042735042735,2.9465811965811968,2.0277777777777777,0.027777777777777776,0.0,0.008547008547008548
ACY,11,2.097069597069597,1.7124542124542124,4.190476190476191,3.672161172161172,0.0,0.06776556776556776,0.0018315018315018315
ACY,12,1.1875,1.3513513513513513,2.6655405405405403,3.8412162162162162,0.20945945945945946,0.11317567567567567,0.0033783783783783786
ADK,1,-27.764705882352942,2.1176470588235294,0.0,0.0,0.0,0.0,0.0
ADK,2,-4.4375,5.3125,0.875,0.0,0.0,0.0,0.125
ADK,3,-0.6111111111111112,1.5555555555555556,4.944444444444445,0.0,3.111111111111111,0.0,0.1111111111111111
ADK,4,-18.8125,4.9375,0.0,0.0,0.0,0.0,0.0
ADK,5,-20.5,0.0,0.0,0.0,0.0,0.0,0.0
ADK,6,-12.666666666666666,3.5555555555555554,1.1666666666666667,0.0,0.0,0.0,0.05555555555555555
ADK,7,-10.705882352941176,0.0,0.0,0.0,0.0,0.0,0.0
ADK,8,15.666666666666666,13.5,3.8333333333333335,3.111111111111111,0.0,0.0,0.05555555555555555
ADK,9,-8.705882352941176,0.0,2.9411764705882355,0.0,0.0,0.0,0.0
ADK,10,0.6111111111111112,2.0,0.0,4.055555555555555,0.0,0.0,0.05555555555555555
ADK,11,-11.411764705882353,1.8235294117647058,0.0,0.0,0.0,0.0,0.0
ADK,12,5.882352941176471,0.11764705882352941,1.0,10.823529411764707,0.0,0.0,0.058823529411764705
ADQ,1,-1.3366336633663367,4.227722772277228,0.38613861386138615,1.4554455445544554,1.7920792079207921,0.0,0.0
ADQ,2,-0.19791666666666666,2.3854166666666665,2.4166666666666665,1.1666666666666667,1.3229166666666667,0.0,0.052083333333333336
ADQ,3,-4.367924528301887,1.0471698113207548,0.6886792452830188,0.2830188679245283,1.0188679245283019,0.0,0.009433962264150943
ADQ,4,-3.3173076923076925,2.019230769230769,0.7788461538461539,1.2788461538461537,0.09615384615384616,0.0,0.019230769230769232
ADQ,5,-0.6371681415929203,1.1061946902654867,0.7787610619469026,0.6902654867256637,0.5663716814159292,0.0,0.008849557522123894
ADQ,6,-0.33636363636363636,1.2,0.6909090909090909,1.1727272727272726,0.6454545454545455,0.0,0.02727272727272727
ADQ,7,-0.3103448275862069,3.3879310344827585,0.3103448275862069,0.5603448275862069,0.6293103448275862,0.0,0.034482758620689655
ADQ,8,-1.336283185840708,1.8849557522123894,0.4247787610619469,0.8761061946902655,0.2743362831858407,0.0,0.008849557522123894
ADQ,9,-3.883495145631068,0.30097087378640774,0.3300970873786408,0.5339805825242718,0.0,0.0,0.019417475728155338
ADQ,10,2.6226415094339623,2.707547169811321,1.2452830188679245,1.820754716981132,0.5754716981132075,0.0,0.07547169811320754
ADQ,11,2.484848484848485,1.0707070707070707,1.5858585858585859,1.3535353535353536,1.9191919191919191,0.0,0.04040404040404041
ADQ,12,2.7169811320754715,1.8679245283018868,1.009433962264151,0.9150943396226415,3.981132075471698,0.0,0.10377358490566038
AEX,1,0.5215686274509804,4.127450980392157,1.1176470588235294,2.3784313725490196,0.5745098039215686,0.0,0.00196078431372549
AEX,2,4.109311740890688,4.204453441295547,2.338056680161943,3.4635627530364372,0.7165991902834008,0.0,0.012145748987854251
AEX,3,3.461139896373057,3.1157167530224523,1.3696027633851469,3.6632124352331608,1.5094991364421417,0.0,0.012089810017271158
AEX,4,1.0920138888888888,3.1440972222222223,1.6979166666666667,2.0364583333333335,0.4236111111111111,0.0,0.022569444444444444
AEX,5,2.1669505962521294,2.0442930153321974,1.8432708688245316,3.7120954003407154,1.1550255536626917,0.0,0.018739352640545145
AEX,6,12.859744990892532,5.6703096539162114,2.6375227686703098,7.442622950819672,2.4499089253187614,0.0,0.02185792349726776
AEX,7,6.998175182481752,4.177007299270073,2.167883211678832,4.177007299270073,2.2062043795620436,0.0,0.012773722627737226
AEX,8,4.202464788732394,3.415492957746479,1.3080985915492958,5.121478873239437,0.6443661971830986,0.0,0.00528169014084507
AEX,9,2.0054054054054054,4.181981981981982,1.38018018018018,1.6288288288288288,0.7441441441441441,0.0,0.010810810810810811
AEX,10,3.183050847457627,2.201694915254237,3.989830508474576,2.476271186440678,0.9949152542372881,0.01864406779661017,0.015254237288135594
AEX,11,2.034358047016275,3.0687160940325495,2.2929475587703436,2.4719710669077757,0.6039783001808319,0.0,0.003616636528028933
AEX,12,3.7427536231884058,4.648550724637682,0.967391304347826,3.472826086956522,2.496376811594203,0.0,0.007246376811594203
AGS,1,4.786531130876747,3.875476493011436,1.724269377382465,4.632782719186785,0.2884371029224905,0.022871664548919948,0.0025412960609911056
AGS,2,8.12618724559023,2.972862957937585,1.2075983717774763,6.358208955223881,1.9470827679782903,0.0,0.017639077340569877
AGS,3,4.763358778625954,4.68484187568157,0.8407851690294439,4.081788440567067,0.46673936750272627,0.010905125408942203,0.004362050163576881
AGS,4,7.84111221449851,3.056603773584906,3.7775571002979147,4.318768619662364,1.82720953326713,0.07348560079443893,0.006951340615690168
AGS,5,5.154427645788337,3.860691144708423,1.6047516198704104,3.345572354211663,1.3844492440604752,0.019438444924406047,0.017278617710583154
AGS,6,15.244851258581235,5.62929061784897,2.6613272311212817,9.053775743707094,2.4530892448512587,0.011441647597254004,0.043478260869565216
AGS,7,11.308755760368664,5.526497695852535,2.1059907834101383,6.797235023041475,1.663594470046083,0.0,0.016129032258064516
AGS,8,9.187082405345212,3.0801781737193763,1.7271714922048997,6.660356347438753,3.2984409799554566,0.0,0.008908685968819599
AGS,9,1.0635696821515892,2.3667481662591685,1.3117359413202934,3.0611246943765282,1.1246943765281174,0.0488997555012225,0.012224938875305624
AGS,10,1.7823529411764707,2.561176470588235,1.251764705882353,2.824705882352941,0.1976470588235294,0.001176470588235294,0.010588235294117647
AGS,11,3.4142156862745097,3.155637254901961,1.6053921568627452,3.5845588235294117,1.6360294117647058,0.0,0.006127450980392157
AGS,12,2.3560975609756096,3.69390243902439,1.1243902439024391,3.430487804878049,1.5353658536585366,0.0,0.01707317073170732
AKN,6,1.6415094339622642,1.3018867924528301,1.7547169811320755,0.8867924528301887,0.0,0.0,0.0
AKN,7,-4.758064516129032,0.0,0.11290322580645161,0.8387096774193549,0.0,0.0,0.0
AKN,8,-6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
ALB,1,7.9365853658536585,5.070544090056285,2.1429643527204503,6.200750469043152,1.452908067542214,0.01125703564727955,0.04052532833020638
ALB,2,7.314535345512311,5.6799046862589355,1.5424940428911835,6.3677521842732325,1.039714058776807,0.05361397934868944,0.04328832406671962
ALB,3,4.730670103092783,4.997422680412371,1.452319587628866,4.269974226804123,0.28414948453608246,0.0,0.03704896907216495
ALB,4,6.974350433044637,5.393404397068621,1.1745502998001331,6.369420386409061,0.6112591605596269,0.0519653564290473,0.017321785476349102
ALB,5,8.519463526333006,4.54105332024861,1.749427543343147,6.357212953876349,1.6398429833169774,0.004252535165194635,0.018972849198560682
ALB,6,11.017996604414261,5.234634974533107,2.6234295415959252,7.764685908319185,0.9463497453310696,0.0499151103565365,0.022071307300509338
ALB,7,13.80511612251767,6.404240996297543,3.1615617637159206,8.041063614944463,1.460787613598115,0.023561090541905083,0.032648939750925615
ALB,8,11.9,5.720875420875421,2.8952861952861952,7.855892255892256,1.55993265993266,0.00909090909090909,0.026936026936026935
ALB,9,4.3822222222222225,4.37962962962963,1.348148148148148,5.518148148148148,0.9444444444444444,0.0044444444444444444,0.014444444444444444
ALB,10,4.276617250673854,4.615566037735849,1.278301886792453,5.279986522911051,0.25370619946091644,0.005053908355795148,0.008423180592991913
ALB,11,6.042145593869732,4.324625566004876,1.6168582375478928,6.589690003483107,0.6826889585510275,0.02089864158829676,0.014629049111807733
ALB,12,10.065826330532213,6.225840336134453,1.9128151260504203,6.779761904761905,1.205532212885154,0.05742296918767507,0.031512605042016806
ALO,1,9.363636363636363,1.509090909090909,2.9363636363636365,5.045454545454546,2.881818181818182,0.0,0.06363636363636363
ALO,2,13.913461538461538,4.211538461538462,3.4038461538461537,7.5,0.6730769230769231,0.0,0.15384615384615385
ALO,3,-1.815126050420168,0.2773109243697479,0.6890756302521008,1.781512605042017,0.23529411764705882,0.0,0.008403361344537815
ALO,4,3.310344827586207,4.905172413793103,2.2844827586206895,1.1120689655172413,0.12931034482758622,0.0,0.017241379310344827
ALO,5,5.95,1.4,3.5416666666666665,2.6,0.7833333333333333,0.0,0.016666666666666666
ALO,6,14.217391304347826,3.617391304347826,3.8869565217391306,7.756521739130434,1.3043478260869565,0.0,0.06086956521739131
ALO,7,6.427350427350428,1.9059829059829059,2.128205128205128,6.188034188034188,0.09401709401709402,0.0,0.02564102564102564
ALO,8,8.313559322033898,1.6355932203389831,3.542372881355932,3.5084745762711864,3.4152542372881354,0.0,0.025423728813559324
ALO,9,8.91891891891892,1.6756756756756757,4.252252252252252,2.720720720720721,3.720720720720721,0.0,0.02702702702702703
ALO,10,3.6551724137931036,1.2413793103448276,4.939655172413793,1.6293103448275863,0.7241379310344828,0.0,0.0
ALO,11,8.531531531531531,2.900900900900901,3.4144144144144146,5.7207207207207205,0.8108108108108109,0.0,0.036036036036036036
ALO,12,7.110169491525424,2.483050847457627,4.0423728813559325,5.889830508474576,0.9830508474576272,0.0,0.00847457627118644
ALW,1,3.5945945945945947,2.7567567567567566,1.1756756756756757,2.054054054054054,1.0405405405405406,0.0,0.033783783783783786
ALW,2,2.8484848484848486,1.7348484848484849,1.3333333333333333,3.6515151515151514,0.0,0.0,0.09848484848484848
ALW,3,1.8653846153846154,2.051282051282051,1.7243589743589745,2.1474358974358974,0.20512820512820512,0.0,0.03205128205128205
ALW,4,0.832258064516129,3.432258064516129,0.8774193548387097,1.5483870967741935,0.0,0.0,0.012903225806451613
ALW,5,-0.32075471698113206,1.89937106918239,0.6666666666666666,1.9559748427672956,0.0,0.0,0.0
ALW,6,5.12987012987013,2.227272727272727,1.0194805194805194,5.162337662337662,0.0,0.07142857142857142,0.012987012987012988
ALW,7,1.5506329113924051,2.037974683544304,0.9177215189873418,2.259493670886076,0.0,0.0,0.012658227848101266
ALW,8,12.923076923076923,4.0256410256410255,1.6474358974358974,8.775641025641026,0.24358974358974358,0.0,0.04487179487179487
ALW,9,0.3357664233576642,1.197080291970803,1.0875912408759123,2.948905109489051,0.0,0.0,0.043795620437956206
ALW,10,8.885714285714286,2.8142857142857145,1.8142857142857143,8.657142857142857,0.0,0.0,0.014285714285714285
ALW,11,1.8670886075949367,1.8481012658227849,0.33544303797468356,3.9936708860759493,0.9810126582278481,0.0,0.14556962025316456
ALW,12,9.678571428571429,3.4523809523809526,1.255952380952381,5.595238095238095,1.130952380952381,0.0,0.08928571428571429
AMA,1,2.6336206896551726,3.4935344827586206,1.5172413793103448,3.8857758620689653,0.21443965517241378,0.0,0.004310344827586207
AMA,2,11.15474794841735,5.041031652989449,1.9519343493552168,7.821805392731536,1.032825322391559,0.0035169988276670576,0.023446658851113716
AMA,3,5.962539021852237,3.5359001040582725,1.5088449531737773,4.321540062434964,0.8699271592091571,0.0,0.029136316337148804
AMA,4,5.362173038229376,3.266599597585513,1.199195171026157,5.022132796780684,0.641851106639839,0.09054325955734406,0.035211267605633804
AMA,5,10.437735849056605,5.1028301886792455,2.090566037735849,7.082075471698113,0.7084905660377359,0.048113207547169815,0.03962264150943396
AMA,6,14.124878048780488,6.570731707317073,2.3560975609756096,8.400975609756097,1.0097560975609756,0.023414634146341463,0.03414634146341464
AMA,7,10.367405978784957,3.944069431051109,1.5033751205400192,8.18129218900675,0.9411764705882353,0.0,0.022179363548698167
AMA,8,8.730188679245282,4.769811320754717,1.3952830188679246,6.166037735849057,1.599056603773585,0.0,0.01509433962264151
AMA,9,3.9263681592039803,3.5920398009950247,1.3114427860696518,5.40497512437811,0.8646766169154229,0.0,0.01691542288557214
AMA,10,10.405247813411078,4.872691933916424,2.3517978620019435,6.64625850340136,1.759961127308066,0.010689990281827016,0.021379980563654033
AMA,11,8.471183013144591,5.023255813953488,1.5035389282103135,5.878665318503539,0.6188068756319515,0.05156723963599596,0.007077856420626896
AMA,12,13.51043841336117,5.37160751565762,1.4457202505219207,10.67223382045929,0.36325678496868474,0.0,0.025052192066805846
ANC,1,-7.070724841660803,1.6154116819141449,0.7723434201266713,2.754046446164673,0.3047149894440535,0.036593947923997186,0.015482054890921885
ANC,2,3.4243035930561163,2.0908356883326604,3.4287444489301575,3.935405732741219,1.1962050867985465,0.0843762616067824,0.04077513120710537
ANC,3,-5.123819517313746,1.6159496327387197,1.3266876530255334,1.8461000349772647,0.2137110877929346,0.15564882826162993,0.018537950332284014
ANC,4,-2.5198412698412698,2.0873015873015874,1.369047619047619,2.08008658008658,0.3777056277056277,0.1341991341991342,0.012265512265512266
ANC,5,-2.2768133911965283,1.9779913205207686,1.1047737135771853,2.416615003099814,0.14879107253564786,0.050216986980781156,0.008989460632362058
ANC,6,-1.2916762210502177,2.2868608117404263,1.1210731483604677,3.1323091034166475,0.5326759917450126,0.04517312542994726,0.018344416418252695
ANC,7,-2.1562167906482466,2.2622741764080767,0.9555791710945802,3.0884165781083954,0.42720510095642933,0.12646121147715197,0.005313496280552604
ANC,8,3.9152125279642056,3.0675615212527965,2.0986577181208053,3.7536912751677853,0.3208053691275168,0.1559284116331096,0.010738255033557046
ANC,9,-3.0998789346246975,2.180992736077482,1.258777239709443,2.0756658595641646,0.20823244552058112,0.1228813559322034,0.009382566585956417
ANC,10,-3.5856840620592383,1.744358251057828,1.8265162200282088,2.1262341325811,0.35825105782792666,0.19217207334273625,0.025740479548660086
ANC,11,-2.481651376146789,1.6334097859327217,1.8990825688073394,2.83677370030581,0.8929663608562691,0.28593272171253825,0.017584097859327217
ANC,12,-2.1627492877492878,2.231837606837607,1.315883190883191,4.104700854700854,0.3059116809116809,0.19943019943019943,0.023148148148148147
APN,1,12.544554455445544,4.069306930693069,0.7425742574257426,20.06930693069307,0.8217821782178217,0.0,0.039603960396039604
APN,2,2.2346938775510203,7.969387755102041,3.86734693877551,3.3469387755102042,1.1938775510204083,0.0,0.16326530612244897
APN,3,7.169811320754717,0.4056603773584906,3.0754716981132075,9.556603773584905,6.867924528301887,0.0,0.03773584905660377
APN,4,3.3529411764705883,1.0490196078431373,0.4803921568627451,2.950980392156863,6.470588235294118,0.0,0.06862745098039216
APN,5,-2.8130841121495327,3.2803738317757007,0.06542056074766354,2.850467289719626,0.07476635514018691,0.0,0.009345794392523364
APN,6,-4.401960784313726,0.7352941176470589,0.5686274509803921,3.303921568627451,0.1568627450980392,0.0,0.0
APN,7,-0.5047619047619047,1.8761904761904762,0.7333333333333333,4.561904761904762,1.9047619047619047,0.0,0.0
APN,8,-0.9813084112149533,2.4018691588785046,1.308411214953271,5.4672897196261685,0.0,0.0,0.0
APN,9,-7.754901960784314,0.0,0.28431372549019607,4.764705882352941,0.0,0.0,0.0
APN,10,-5.542056074766355,2.05607476635514,0.06542056074766354,2.710280373831776,0.9906542056074766,0.1588785046728972,0.0
APN,11,8.333333333333334,2.019607843137255,1.1862745098039216,14.686274509803921,0.23529411764705882,0.0,0.0196078431372549
APN,12,-1.2884615384615385,4.221153846153846,7.134615384615385,1.0769230769230769,8.076923076923077,0.0,0.057692307692307696
ART,1,2.685185185185185,3.3981481481481484,0.7314814814814815,2.1481481481481484,2.9166666666666665,0.0,0.14814814814814814
ART,2,3.5714285714285716,4.026785714285714,2.080357142857143,4.794642857142857,0.5,0.0,0.17857142857142858
ART,3,5.064516129032258,2.25,3.403225806451613,4.67741935483871,2.3870967741935485,0.12096774193548387,0.12903225806451613
